Employee_ID,Department,Job_Level,Years_of_Experience,Training_Hours,Monthly_Working_Hours,Projects_Completed,Average_Task_Completion_Time,Absence_Days,Engagement_Score,Monthly_Productivity_Score
EMP01370,Engineering,Senior,12.9,50.7,185.4,5,8.41,3,79.8,70.71
EMP01371,Sales,Lead,15.5,50.3,180.3,8,6.27,2,73.9,84.87
EMP01372,Customer_Support,Junior,0.4,47.0,180.0,4,10.39,5,59.0,44.63
EMP01373,HR,Manager,21.8,44.0,174.7,9,5.34,3,40.6,78.6
EMP01374,Operations,Senior,6.6,40.8,158.2,11,5.57,4,73.9,75.39
EMP01375,Customer_Support,Junior,0.1,44.4,137.2,4,9.84,6,47.3,37.09
EMP01376,Sales,Junior,2.7,79.5,192.9,5,9.2,4,48.4,48.17
EMP01377,Finance,Junior,0.8,16.0,166.4,5,11.15,3,49.8,37.55
EMP01378,Operations,Lead,12.5,10.9,148.9,6,5.8,0,89.8,79.84
EMP01379,Marketing,Junior,0.0,56.7,181.1,2,8.77,4,69.3,49.89
EMP01380,HR,Mid,4.6,43.0,180.9,4,10.64,5,53.5,55.08
EMP01381,HR,Senior,7.0,21.4,185.8,5,7.18,3,57.8,61.41
EMP01382,Sales,Lead,15.6,23.2,190.6,10,5.95,5,62.0,83.94
EMP01383,Marketing,Senior,6.5,29.1,162.1,5,9.24,4,70.5,59.53
EMP01384,Customer_Support,Senior,6.6,56.4,162.8,3,9.52,6,61.4,49.85
EMP01385,Customer_Support,Junior,3.6,69.2,170.5,3,11.6,1,46.9,52.65
EMP01386,Sales,Lead,8.0,63.6,186.5,7,7.48,3,65.8,77.47
EMP01387,Finance,Junior,0.5,27.2,145.6,3,9.66,5,55.7,35.08
EMP01388,Engineering,Junior,1.2,30.5,176.8,4,9.75,2,82.6,60.7
EMP01389,Customer_Support,Manager,26.1,13.5,188.0,9,4.25,5,58.7,84.99
EMP01390,Sales,Junior,3.5,70.3,187.5,3,10.27,4,52.9,46.62
EMP01391,Customer_Support,Junior,1.3,57.3,184.9,7,9.51,3,66.3,50.04
EMP01392,Operations,Senior,13.5,44.2,189.9,12,5.85,1,64.6,79.7
EMP01393,Sales,Mid,4.8,50.4,136.5,2,6.65,8,56.3,49.39
EMP01394,Sales,Junior,1.3,50.1,197.6,5,9.79,2,70.8,51.84
EMP01395,Operations,Senior,8.3,26.2,179.6,0,9.16,0,67.5,57.28
EMP01396,Sales,Senior,8.7,50.7,193.7,3,7.27,3,76.4,58.44
EMP01397,Marketing,Senior,11.3,40.2,158.6,5,6.04,2,72.5,70.88
EMP01398,Customer_Support,Junior,0.0,33.0,150.4,2,12.3,1,55.4,46.79
EMP01399,Marketing,Mid,2.8,55.6,200.0,2,8.91,3,43.7,51.15
EMP01400,Engineering,Lead,15.1,32.6,162.0,10,8.25,4,72.2,88.44
EMP01401,HR,Junior,0.0,54.4,170.6,3,11.62,4,70.1,47.0
EMP01402,Sales,Junior,1.3,49.1,182.4,3,12.08,5,62.6,45.4
EMP01403,Customer_Support,Junior,1.9,64.4,185.8,2,9.8,6,21.9,31.66
EMP01404,Engineering,Mid,6.4,50.3,190.1,6,6.9,2,78.1,70.2
EMP01405,Engineering,Junior,1.9,37.7,178.1,1,7.21,3,59.1,52.47
EMP01406,Engineering,Senior,5.0,47.8,160.2,7,8.38,2,78.2,68.56
EMP01407,Customer_Support,Manager,18.0,40.3,184.9,9,8.61,4,78.4,85.32
EMP01408,Sales,Junior,0.9,58.7,185.1,1,10.13,3,59.0,46.47
EMP01409,Operations,Senior,9.2,58.5,149.6,5,10.06,1,65.3,56.9
EMP01410,Finance,Junior,1.5,41.8,194.9,3,8.58,6,63.4,54.75
EMP01411,Operations,Junior,0.0,61.0,140.2,3,12.18,2,66.3,54.88
EMP01412,Customer_Support,Senior,5.7,17.1,189.5,5,9.6,4,59.2,58.42
EMP01413,Operations,Mid,4.9,45.2,166.1,3,9.3,3,53.8,40.7
EMP01414,Customer_Support,Manager,20.7,30.9,184.9,11,7.17,6,47.1,87.1
EMP01415,Sales,Mid,4.4,68.7,182.1,6,8.39,0,81.1,58.31
EMP01416,Operations,Junior,2.1,48.7,174.5,4,10.5,2,65.3,42.12
EMP01417,Marketing,Mid,2.0,56.1,181.3,6,8.34,4,74.0,54.98
EMP01418,Marketing,Junior,1.7,24.6,173.8,6,9.06,2,68.8,53.78
EMP01419,Operations,Lead,19.1,33.7,185.0,8,5.14,2,71.7,72.58
EMP01420,Customer_Support,Senior,8.1,30.3,205.6,3,7.06,6,47.2,42.49
EMP01421,Finance,Mid,4.6,84.1,156.2,4,6.72,4,64.0,59.55
EMP01422,HR,Mid,2.0,37.0,130.4,8,12.71,2,72.1,53.56
EMP01423,HR,Senior,7.2,44.1,169.2,4,6.76,0,81.5,67.65
EMP01424,Engineering,Senior,7.1,44.9,168.2,5,9.9,1,100.0,78.27
EMP01425,Engineering,Junior,3.9,27.2,169.7,7,7.24,4,74.9,70.21
EMP01426,Engineering,Junior,1.5,43.1,162.0,10,9.13,3,62.1,62.85
EMP01427,Sales,Junior,0.4,57.1,187.2,2,9.59,5,47.7,43.57
EMP01428,Sales,Mid,3.3,48.3,155.7,4,11.33,4,51.1,45.55
EMP01429,Operations,Mid,3.4,12.5,181.3,4,9.79,5,50.7,50.13
EMP01430,HR,Junior,1.4,42.5,183.9,4,8.45,7,31.2,46.25
EMP01431,Customer_Support,Mid,5.1,62.3,179.4,4,8.74,3,49.9,49.59
EMP01432,Marketing,Mid,8.0,55.8,181.8,3,10.34,1,72.6,54.29
EMP01433,Sales,Junior,1.1,69.3,188.3,4,11.47,1,62.9,48.45
EMP01434,Sales,Lead,13.5,24.2,175.7,3,6.27,5,58.9,60.52
EMP01435,Engineering,Mid,5.6,66.2,170.1,3,6.96,4,50.5,57.03
EMP01436,Customer_Support,Mid,7.4,46.3,181.8,5,7.86,4,70.6,60.26
EMP01437,Engineering,Mid,5.8,70.9,183.4,3,9.94,2,76.1,63.65
EMP01438,Marketing,Mid,6.8,47.0,187.5,5,6.39,7,63.8,54.93
EMP01439,Customer_Support,Lead,8.0,8.3,151.0,6,7.74,4,31.6,50.44
EMP01440,Customer_Support,Mid,8.0,59.7,172.4,4,6.97,10,52.1,53.32
EMP01441,Engineering,Mid,3.0,40.3,160.1,9,8.7,3,75.2,76.05
EMP01442,Sales,Lead,12.3,33.4,182.9,6,8.09,6,61.7,63.66
EMP01443,Sales,Lead,19.1,17.2,185.2,5,6.34,5,64.3,70.0
EMP01444,Sales,Lead,15.0,63.3,171.2,10,7.97,2,70.2,80.94
EMP01445,Engineering,Junior,2.0,43.2,164.8,1,11.58,3,71.9,46.85
EMP01446,Marketing,Junior,1.5,74.6,183.4,4,15.16,2,71.8,48.96
EMP01447,Customer_Support,Senior,9.7,36.5,173.1,6,9.36,2,47.9,48.99
EMP01448,Marketing,Mid,2.9,33.1,195.0,3,10.24,2,49.3,50.33
EMP01449,Marketing,Senior,9.7,62.8,199.8,3,7.17,1,69.7,71.27
EMP01450,Engineering,Senior,8.3,41.9,189.0,7,9.54,1,78.2,72.45
EMP01451,Operations,Junior,0.0,50.0,178.3,2,12.34,5,66.2,44.49
EMP01452,Marketing,Junior,0.0,31.8,200.6,2,9.2,6,65.6,38.21
EMP01453,Operations,Mid,5.8,40.1,178.4,1,8.2,3,56.1,55.12
EMP01454,Customer_Support,Junior,1.8,57.4,168.3,2,8.99,2,60.5,43.23
EMP01455,Engineering,Senior,10.1,23.5,165.5,6,6.18,2,74.6,71.8
EMP01456,Sales,Senior,6.4,34.9,165.2,6,8.53,4,67.3,65.86
EMP01457,Engineering,Mid,4.5,40.7,174.9,6,7.28,1,100.0,69.44
EMP01458,HR,Senior,11.0,44.0,181.5,4,7.77,2,55.0,59.18
EMP01459,Customer_Support,Mid,4.9,69.2,155.2,6,9.56,1,96.7,65.98
EMP01460,Engineering,Senior,8.4,38.5,168.7,5,8.67,3,54.9,65.33
EMP01461,Operations,Junior,3.2,40.6,178.0,1,9.01,5,64.6,40.4
EMP01462,Marketing,Senior,7.5,84.2,184.0,4,6.23,5,49.7,66.4
EMP01463,Engineering,Senior,6.6,36.5,174.6,7,10.23,3,73.7,70.2
EMP01464,Engineering,Junior,1.6,48.1,178.4,5,7.45,1,81.8,57.99
EMP01465,Finance,Mid,4.0,41.6,157.7,4,9.4,3,63.4,59.28
EMP01466,Finance,Lead,8.3,34.8,162.2,5,10.02,2,74.7,76.61
EMP01467,HR,Junior,2.5,52.2,174.1,1,9.93,3,60.9,41.16
EMP01468,Engineering,Senior,8.3,56.8,182.1,8,10.08,2,45.4,63.85
EMP01469,Finance,Manager,25.1,41.1,178.2,9,5.95,2,70.5,84.51
EMP01470,Sales,Lead,23.0,55.2,163.1,5,3.93,1,62.4,79.18
EMP01471,Customer_Support,Mid,3.3,62.7,171.7,3,11.17,7,52.2,50.09
EMP01472,Engineering,Senior,14.6,46.1,196.2,6,6.58,3,65.1,72.07
EMP01473,Sales,Manager,23.5,40.6,182.6,18,4.86,5,66.9,95.81
EMP01474,HR,Mid,7.7,63.6,172.7,3,9.68,2,56.2,60.54
EMP01475,Marketing,Junior,2.7,34.3,160.6,5,8.44,1,68.5,52.03
EMP01476,Marketing,Junior,1.8,88.5,165.0,3,11.21,3,78.3,52.95
EMP01477,HR,Senior,8.8,35.3,175.1,4,8.81,2,90.7,67.53
EMP01478,Customer_Support,Mid,2.3,41.7,178.9,1,11.79,4,74.9,39.57
EMP01479,HR,Junior,0.5,32.8,182.9,5,11.69,6,67.9,43.7
EMP01480,HR,Mid,5.9,29.3,180.4,1,8.69,2,69.1,60.86
EMP01481,HR,Senior,5.6,57.6,169.8,4,8.08,1,61.2,64.59
EMP01482,Sales,Mid,5.5,81.1,167.8,3,8.01,4,56.4,58.23
EMP01483,Marketing,Lead,9.0,30.5,203.7,9,7.49,3,74.5,80.25
EMP01484,Engineering,Senior,11.8,48.2,167.2,8,6.54,5,66.3,78.0
EMP01485,Marketing,Manager,21.7,38.3,156.9,9,5.28,5,68.4,83.0
EMP01486,Sales,Lead,13.0,54.0,152.1,11,5.51,0,50.4,77.92
EMP01487,Customer_Support,Junior,1.7,84.3,170.1,4,8.55,2,74.4,58.98
EMP01488,HR,Senior,7.6,65.8,188.2,5,10.3,2,62.1,60.8
EMP01489,Operations,Junior,2.9,47.4,166.9,2,7.87,3,73.1,57.23
EMP01490,HR,Manager,17.4,42.9,195.7,10,4.31,1,57.6,77.54
EMP01491,Sales,Junior,2.1,60.4,174.9,5,8.84,6,52.9,47.6
EMP01492,Operations,Senior,9.9,42.7,190.5,5,9.98,1,75.9,71.05
EMP01493,Finance,Lead,9.9,22.6,164.4,8,6.4,3,55.5,75.02
EMP01494,Operations,Junior,2.4,39.0,164.6,3,9.38,2,41.2,38.79
EMP01495,HR,Lead,9.9,56.2,176.3,8,8.11,3,53.5,71.3
EMP01496,Marketing,Junior,0.9,69.8,181.8,1,10.76,1,74.3,53.11
EMP01497,Operations,Mid,2.0,43.9,172.5,5,9.37,4,69.1,64.9
EMP01498,Marketing,Mid,2.8,50.9,179.1,4,9.95,4,54.8,48.39
EMP01499,Engineering,Mid,3.2,65.0,183.2,7,10.7,5,62.4,63.43
EMP01500,Finance,Mid,5.6,21.4,155.1,3,7.21,1,71.1,56.7
EMP01501,Finance,Lead,12.2,32.3,170.2,3,6.44,1,78.8,79.91
EMP01502,Customer_Support,Mid,3.8,77.3,167.7,4,8.09,5,57.2,53.81
EMP01503,Engineering,Mid,4.3,51.5,168.4,3,8.68,4,76.7,59.02
EMP01504,HR,Lead,16.5,22.1,180.7,6,8.53,4,76.5,76.3
EMP01505,Operations,Senior,7.2,44.8,167.9,2,9.8,2,85.8,58.13
EMP01506,Marketing,Junior,1.3,66.3,146.9,2,9.85,5,50.1,44.21
EMP01507,Finance,Manager,18.2,4.0,171.7,8,7.33,2,55.0,77.93
EMP01508,HR,Junior,1.4,53.6,160.1,4,12.92,0,59.9,39.39
EMP01509,Engineering,Mid,2.0,41.4,181.9,3,7.77,6,79.9,57.28
EMP01510,Finance,Mid,8.0,22.4,186.3,3,7.75,3,60.0,64.82
EMP01511,Sales,Senior,12.8,44.2,144.6,13,7.28,5,65.7,77.99
EMP01512,Engineering,Junior,1.4,49.0,164.2,6,10.48,3,71.5,53.49
EMP01513,Marketing,Junior,2.9,50.6,179.9,2,10.47,3,64.0,49.23
EMP01514,Finance,Senior,7.2,37.8,155.3,5,6.96,5,64.3,54.91
EMP01515,Operations,Junior,0.0,35.7,186.0,4,10.4,5,72.4,49.19
EMP01516,Engineering,Mid,4.6,25.2,189.7,4,10.34,4,58.4,56.26
EMP01517,Sales,Senior,13.2,32.6,172.7,4,5.89,6,60.2,61.71
EMP01518,Customer_Support,Senior,5.9,55.9,164.2,10,8.83,4,43.4,58.15
EMP01519,Sales,Junior,1.5,54.5,142.7,1,9.08,5,64.7,52.3
EMP01520,Engineering,Mid,5.5,46.0,186.4,4,7.01,5,67.7,61.34
EMP01521,Engineering,Manager,24.7,19.4,203.0,12,6.67,2,82.8,90.23
EMP01522,Marketing,Mid,3.4,41.4,200.1,8,9.98,2,63.9,61.67
EMP01523,Operations,Junior,1.4,62.1,172.3,5,8.7,2,54.7,56.38
EMP01524,Operations,Junior,0.0,58.6,159.7,1,11.43,3,57.0,47.51
EMP01525,Finance,Mid,3.2,39.8,186.7,4,12.32,3,83.7,46.88
EMP01526,Sales,Manager,25.7,4.0,173.2,7,5.3,6,43.2,67.73
EMP01527,Engineering,Mid,8.0,36.9,181.7,4,6.74,3,62.5,61.26
EMP01528,HR,Junior,2.3,43.8,179.2,3,9.41,3,66.4,50.78
EMP01529,Sales,Mid,2.0,33.4,176.3,2,6.8,3,54.4,42.75
EMP01530,Engineering,Junior,0.6,44.8,189.4,0,9.9,3,75.9,53.61
EMP01531,Engineering,Junior,1.1,63.2,189.9,2,9.46,3,69.3,59.13
EMP01532,Sales,Manager,16.0,34.4,167.7,12,7.6,1,65.1,79.79
EMP01533,Marketing,Senior,8.1,57.8,162.1,5,7.48,4,65.4,65.2
EMP01534,Finance,Junior,3.7,28.4,140.0,2,10.89,3,61.8,48.75
EMP01535,Sales,Mid,5.1,42.4,170.2,8,7.97,4,46.5,64.59
EMP01536,HR,Junior,2.7,21.9,159.7,2,9.61,3,68.1,50.72
EMP01537,Operations,Junior,2.2,44.6,180.9,3,7.87,4,38.8,39.64
EMP01538,Finance,Mid,2.1,31.3,170.3,2,8.01,3,54.9,51.85
EMP01539,Operations,Mid,3.7,66.2,171.8,5,10.38,4,65.9,55.12
EMP01540,HR,Senior,13.2,49.1,186.4,11,9.1,0,80.3,78.43
EMP01541,Operations,Lead,19.2,54.2,180.6,8,5.5,2,88.2,90.04
EMP01542,Engineering,Junior,2.0,44.6,173.4,1,10.6,6,64.9,49.29
EMP01543,Engineering,Manager,15.3,19.7,198.6,10,7.7,10,59.6,77.7
EMP01544,Sales,Mid,3.2,31.2,185.3,7,7.86,3,68.3,65.2
EMP01545,HR,Junior,1.3,55.0,169.2,2,10.6,2,88.4,53.17
EMP01546,Engineering,Lead,12.5,66.2,169.8,5,7.37,4,88.4,81.59
EMP01547,Engineering,Junior,3.9,57.2,186.0,2,10.1,5,57.6,51.31
EMP01548,Finance,Mid,2.5,41.4,177.8,6,9.28,3,61.3,59.71
EMP01549,Engineering,Senior,9.5,40.2,159.3,6,5.14,2,80.2,72.87
EMP01550,Engineering,Junior,2.5,50.5,187.5,0,10.03,2,81.0,63.08
EMP01551,Sales,Lead,10.0,69.4,192.6,9,7.47,3,69.1,81.43
EMP01552,HR,Junior,0.6,69.5,191.5,4,9.6,3,60.6,51.82
EMP01553,Engineering,Lead,15.9,42.9,196.6,7,4.58,1,77.0,87.21
EMP01554,Engineering,Junior,0.0,52.6,204.0,2,11.55,1,81.2,55.88
EMP01555,Engineering,Junior,2.2,55.5,199.2,2,9.9,2,58.8,58.66
EMP01556,Operations,Mid,4.6,54.4,179.8,5,6.32,0,76.0,69.82
EMP01557,Customer_Support,Lead,16.0,32.8,172.1,9,8.76,1,69.9,79.0
EMP01558,HR,Junior,1.4,38.3,149.4,2,10.55,5,57.1,52.2
EMP01559,Finance,Lead,15.0,54.5,175.2,7,8.29,2,74.1,82.08
EMP01560,Operations,Junior,0.0,51.3,182.3,1,9.73,1,69.8,43.16
EMP01561,Customer_Support,Mid,2.0,61.2,175.6,4,9.5,2,68.2,58.89
EMP01562,Marketing,Mid,3.9,71.7,148.6,1,10.74,1,82.9,60.26
EMP01563,Operations,Junior,2.0,58.8,171.0,2,10.48,3,59.9,51.56
EMP01564,Customer_Support,Manager,14.5,40.4,184.0,8,6.53,3,62.0,79.3
EMP01565,Operations,Mid,4.3,95.0,160.6,3,8.3,5,28.3,46.82
EMP01566,HR,Senior,15.8,46.1,177.3,5,3.65,1,79.4,82.48
EMP01567,Sales,Mid,2.0,30.6,181.0,2,10.8,0,74.2,44.42
EMP01568,Sales,Mid,7.5,42.8,190.7,8,10.07,1,78.3,69.85
EMP01569,HR,Senior,8.2,66.3,199.0,7,9.35,4,54.8,67.32
EMP01570,HR,Lead,15.1,19.6,169.7,8,8.58,3,77.5,69.51
EMP01571,HR,Senior,9.8,31.7,177.6,9,6.78,2,78.2,76.02
EMP01572,Marketing,Mid,3.3,63.6,178.0,2,8.85,6,56.2,47.84
EMP01573,Marketing,Senior,14.7,38.9,184.1,8,6.73,2,76.7,76.18
EMP01574,Operations,Senior,5.0,41.3,182.5,5,6.01,2,65.6,67.81
EMP01575,Sales,Mid,4.0,63.1,195.0,0,8.4,2,41.6,40.8
EMP01576,Engineering,Senior,5.0,32.2,142.4,9,8.99,4,77.0,70.56
EMP01577,Operations,Mid,3.3,25.0,180.9,5,10.81,4,50.8,43.03
EMP01578,Operations,Senior,6.6,22.2,181.8,5,9.25,6,39.9,50.13
EMP01579,Customer_Support,Manager,23.1,43.7,171.7,8,4.64,8,62.4,81.46
EMP01580,Operations,Manager,14.4,38.9,143.3,10,8.07,4,59.2,68.93
EMP01581,Operations,Lead,13.5,28.6,174.1,9,7.64,1,76.8,76.7
EMP01582,Engineering,Senior,11.4,25.6,165.1,10,5.57,3,72.2,78.97
EMP01583,HR,Senior,5.0,38.9,198.5,5,9.04,0,75.3,66.25
EMP01584,Engineering,Junior,1.2,67.7,180.3,4,11.12,3,76.1,62.76
EMP01585,Marketing,Mid,4.3,34.5,163.9,6,9.99,3,76.3,56.41
EMP01586,Customer_Support,Junior,2.1,41.1,146.3,3,8.25,3,47.4,40.58
EMP01587,Engineering,Junior,2.0,33.1,183.3,0,8.6,4,72.4,56.2
EMP01588,Marketing,Manager,23.1,29.5,184.7,5,8.46,4,62.3,78.25
EMP01589,Engineering,Lead,14.4,44.1,172.0,7,5.87,5,77.8,77.71
EMP01590,Sales,Mid,7.1,78.7,183.5,5,8.94,0,65.1,63.3
EMP01591,Engineering,Junior,0.8,54.3,170.1,3,6.56,2,62.6,58.31
EMP01592,Sales,Senior,10.8,42.2,189.9,6,9.83,2,57.9,66.81
EMP01593,Customer_Support,Mid,8.0,59.9,188.9,6,9.84,5,77.8,64.75
EMP01594,HR,Lead,13.3,49.4,152.1,9,9.71,5,45.7,68.36
EMP01595,Operations,Manager,21.7,26.3,155.5,6,4.29,2,68.5,81.57
EMP01596,Finance,Mid,6.0,81.5,203.4,5,10.72,2,77.9,67.76
EMP01597,Engineering,Junior,2.3,50.6,188.1,3,8.42,2,76.9,52.73
EMP01598,Sales,Junior,0.9,54.5,157.3,3,12.25,1,85.7,50.46
EMP01599,Operations,Junior,1.0,59.3,153.0,3,6.69,3,71.3,58.85
EMP01600,Engineering,Mid,6.7,52.2,177.9,5,10.38,2,74.6,69.26
EMP01601,Customer_Support,Junior,0.9,73.9,159.0,4,10.13,4,52.4,45.95
EMP01602,Sales,Junior,2.9,42.2,170.6,3,10.75,1,66.8,48.01
EMP01603,Finance,Junior,1.2,62.8,174.3,7,10.82,1,71.2,57.18
EMP01604,Operations,Junior,3.1,53.5,173.7,0,10.41,7,60.0,36.31
EMP01605,Engineering,Senior,10.6,57.7,190.8,6,11.42,4,61.1,71.16
EMP01606,Engineering,Junior,3.6,47.8,200.7,4,12.28,4,55.5,49.21
EMP01607,Customer_Support,Lead,18.3,33.7,168.3,7,7.41,3,60.2,72.96
EMP01608,Engineering,Junior,0.6,62.0,159.2,5,10.43,3,52.2,62.76
EMP01609,HR,Junior,0.0,56.4,180.4,5,12.3,0,60.3,50.37
EMP01610,HR,Junior,2.8,38.7,197.8,1,12.01,5,36.8,31.11
EMP01611,Engineering,Senior,15.0,63.2,169.4,4,7.58,0,80.0,81.85
EMP01612,Operations,Junior,1.1,62.0,186.9,7,10.16,7,73.8,60.94
EMP01613,Operations,Mid,7.9,45.9,163.3,4,7.43,7,60.9,45.87
EMP01614,Engineering,Junior,0.5,44.0,175.3,2,10.6,2,92.0,63.84
EMP01615,Operations,Manager,16.3,40.5,158.7,15,6.86,3,76.2,87.47
EMP01616,Engineering,Junior,0.8,60.9,175.2,2,11.5,6,75.8,59.29
EMP01617,Sales,Mid,5.0,23.1,173.4,4,11.72,1,60.6,55.87
EMP01618,Marketing,Lead,22.9,44.6,183.5,10,7.71,2,59.8,83.84
EMP01619,Customer_Support,Junior,1.0,60.8,199.9,3,11.57,1,64.7,44.76
EMP01620,Sales,Junior,3.1,15.7,169.6,1,9.48,1,60.3,47.72
EMP01621,Engineering,Lead,14.7,41.9,147.0,5,6.56,2,76.6,80.21
EMP01622,Marketing,Junior,1.7,61.4,172.2,4,11.04,6,71.5,48.39
EMP01623,Operations,Junior,3.0,59.7,179.2,4,10.63,3,57.2,50.86
EMP01624,Sales,Mid,7.6,59.0,177.8,2,9.8,1,75.1,53.51
EMP01625,Engineering,Junior,2.1,46.1,172.8,4,8.56,2,67.3,58.46
EMP01626,Finance,Lead,14.0,23.4,195.8,4,5.84,3,63.3,71.98
EMP01627,Engineering,Senior,12.1,16.0,176.9,6,7.11,7,58.3,67.4
EMP01628,Engineering,Mid,6.1,63.4,173.5,6,10.02,4,66.8,70.0
EMP01629,Engineering,Junior,1.1,61.5,164.1,2,10.06,1,95.9,59.95
EMP01630,HR,Senior,10.1,60.5,150.5,11,10.25,1,55.2,67.58
EMP01631,HR,Senior,13.1,32.1,179.6,4,6.26,2,71.3,68.03
EMP01632,Operations,Junior,1.0,63.1,178.4,4,8.67,0,54.5,54.38
EMP01633,Finance,Lead,15.0,16.5,160.2,3,6.74,1,36.4,58.62
EMP01634,Finance,Mid,4.8,34.0,174.4,2,8.4,6,69.7,46.85
EMP01635,Customer_Support,Senior,10.6,44.9,173.0,3,6.86,7,51.3,53.85
EMP01636,HR,Junior,2.2,60.9,166.3,3,9.98,3,69.8,52.28
EMP01637,HR,Junior,2.5,76.2,163.9,2,9.99,2,77.9,51.03
EMP01638,Customer_Support,Senior,7.6,39.4,180.7,9,6.64,1,60.8,58.56
EMP01639,Engineering,Senior,5.6,30.0,171.8,6,7.85,3,73.9,70.34
EMP01640,Finance,Mid,5.2,33.2,166.7,8,10.09,6,52.6,50.64
EMP01641,Finance,Junior,2.7,40.7,162.9,2,9.41,2,71.5,56.13
EMP01642,Sales,Lead,11.4,72.3,173.2,8,6.37,3,59.7,85.85
EMP01643,HR,Junior,1.2,62.4,187.9,2,9.49,8,42.0,35.85
EMP01644,Engineering,Mid,2.0,63.7,177.9,6,7.82,3,79.9,70.99
EMP01645,Engineering,Senior,7.3,39.4,171.7,6,10.93,4,83.6,71.13
EMP01646,HR,Junior,1.7,51.0,179.3,3,11.16,2,83.8,47.36
EMP01647,Engineering,Junior,2.2,61.5,194.1,3,13.29,0,96.0,51.7
EMP01648,Operations,Junior,1.0,43.4,181.9,1,10.15,6,69.3,37.49
EMP01649,Customer_Support,Lead,17.1,34.6,178.6,9,6.22,2,64.2,76.36
EMP01650,Operations,Mid,5.1,36.9,183.9,3,7.88,2,73.1,68.29
EMP01651,Engineering,Senior,8.9,36.3,172.8,7,8.85,3,59.4,70.15
EMP01652,Engineering,Manager,26.8,35.7,177.6,9,4.37,5,49.9,82.75
EMP01653,Engineering,Senior,9.5,30.7,168.2,7,6.78,6,64.3,65.23
EMP01654,Sales,Mid,2.0,51.3,153.3,6,11.37,1,77.3,56.01
EMP01655,Customer_Support,Mid,2.0,51.3,179.8,7,9.57,3,50.1,45.02
EMP01656,HR,Mid,4.9,44.3,179.9,0,9.48,3,71.6,47.24
EMP01657,Engineering,Mid,2.3,34.6,171.0,3,9.79,0,76.9,62.24
EMP01658,Operations,Manager,11.7,36.6,189.5,7,7.69,0,62.9,72.77
EMP01659,Engineering,Senior,5.0,35.4,164.9,6,6.3,2,54.7,63.53
EMP01660,Sales,Mid,4.5,47.7,150.2,4,7.56,1,66.1,61.37
EMP01661,Sales,Mid,4.8,63.5,165.2,3,11.71,4,56.9,44.32
EMP01662,Marketing,Lead,15.8,20.2,153.4,11,6.82,2,84.4,87.59
EMP01663,Operations,Junior,0.1,83.6,179.7,3,10.71,1,73.6,48.52
EMP01664,Engineering,Lead,12.3,37.9,164.5,4,8.49,2,65.4,73.95
EMP01665,Customer_Support,Junior,0.5,57.2,188.8,4,9.56,1,79.2,55.93
EMP01666,Operations,Senior,8.3,31.7,188.5,4,6.79,2,64.1,62.57
EMP01667,Operations,Lead,17.6,56.1,162.1,6,4.72,2,39.9,68.95
EMP01668,Engineering,Mid,4.9,45.1,163.7,6,7.7,1,69.1,69.01
EMP01669,Sales,Junior,1.2,45.1,182.5,5,9.02,4,81.6,52.99
EMP01670,Operations,Lead,14.1,30.4,188.7,5,6.06,10,50.2,66.29
EMP01671,Engineering,Mid,2.7,43.0,146.8,3,7.62,7,69.2,55.33
EMP01672,Marketing,Mid,6.3,53.3,178.9,4,10.21,5,47.7,53.4
EMP01673,Finance,Mid,4.3,49.6,144.2,2,11.26,8,48.6,46.56
EMP01674,Sales,Mid,5.4,46.4,167.3,5,7.74,6,52.0,49.65
EMP01675,Operations,Senior,9.1,32.3,190.3,6,5.78,4,45.3,62.2
EMP01676,Customer_Support,Junior,2.3,39.5,215.0,0,9.91,4,50.6,35.54
EMP01677,Finance,Mid,2.1,40.1,171.7,2,11.63,0,83.9,49.95
EMP01678,HR,Lead,10.1,45.9,157.5,8,5.82,1,65.6,76.34
EMP01679,Operations,Junior,3.0,60.9,167.8,2,7.91,1,69.4,62.46
EMP01680,Marketing,Mid,4.1,59.0,175.9,5,5.91,1,77.1,64.82
EMP01681,Finance,Senior,10.6,43.0,165.6,8,8.33,7,49.7,66.25
EMP01682,Operations,Lead,15.4,44.8,162.1,6,5.54,5,50.0,71.38
EMP01683,Finance,Mid,6.7,44.5,169.0,6,10.09,4,72.2,57.14
EMP01684,Engineering,Lead,14.9,12.9,180.5,3,8.03,2,62.4,65.01
EMP01685,Sales,Junior,0.0,47.8,172.6,4,12.24,5,70.4,52.61
EMP01686,Engineering,Mid,6.4,41.4,162.7,6,10.44,2,90.1,72.66
EMP01687,Marketing,Manager,27.3,19.4,165.6,8,2.71,5,46.5,81.41
EMP01688,Marketing,Lead,17.8,30.5,169.2,5,6.22,3,59.7,64.43
EMP01689,Marketing,Mid,2.9,49.0,161.0,7,10.99,5,61.6,53.68
EMP01690,Engineering,Mid,3.4,30.0,165.1,6,7.41,2,63.7,64.78
EMP01691,Operations,Mid,2.5,36.3,184.0,4,8.92,5,52.7,34.37
EMP01692,Customer_Support,Junior,0.8,74.2,171.8,1,10.14,4,52.1,45.26
EMP01693,Engineering,Lead,17.3,15.0,150.5,10,6.61,0,69.8,89.3
EMP01694,Finance,Lead,13.6,36.3,189.3,5,7.61,3,65.0,79.76
EMP01695,Finance,Mid,3.2,29.5,180.8,6,8.4,1,74.4,69.3
